,beta_10d,beta_1d,beta_20d,beta_21d,beta_5d,bm_ratio_10d,bm_ratio_1d,bm_ratio_20d,bm_ratio_21d,bm_ratio_5d,cfp_ratio_21d,ep_ratio_21d,market_cap_log_10d,market_cap_log_1d,market_cap_log_20d,market_cap_log_21d,market_cap_log_5d,momentum_20d_10d,momentum_20d_1d,momentum_20d_20d,momentum_20d_21d,momentum_20d_5d,momentum_2_1_10d,momentum_2_1_1d,momentum_2_1_20d,momentum_2_1_5d,pe_ttm_inv_10d,pe_ttm_inv_1d,pe_ttm_inv_20d,pe_ttm_inv_21d,pe_ttm_inv_5d,sp_ratio_21d,turnover_rate_abnormal_20d_10d,turnover_rate_abnormal_20d_1d,turnover_rate_abnormal_20d_20d,turnover_rate_abnormal_20d_5d,value_composite_21d
2019-05-29,,,0.015129687852642505,,,0.005307722772988609,0.00179966244718358,-0.0008156625641701939,,0.0043830007860898084,,,-0.030818829134843996,-0.0009274296587265576,-0.07495451258640821,,-0.02190429071924739,-0.0020924123868364605,-0.000969551561715418,-0.004332329995835766,,-0.0038440461709584725,,,,,0.0032100625358134614,0.0004209527756296147,0.006509118123590196,,0.003852270718376592,,,,,,
2019-05-30,,,0.016660758970454086,,,0.003236330046711962,-0.002063448412269169,-0.0025412640404435046,,0.0036884612328888094,,,-0.042387542261985926,0.00012132785318301161,-0.07985251062488179,,-0.03025127957935499,-0.0020312339584640862,0.0013818461724636015,-0.00533777506108309,,-0.0010070490090412392,,,,,0.0022549398807533132,-0.0011516156968322175,0.005112412126427773,,0.0033547797353766836,,,,,,
2019-05-31,,,0.015805243965640703,,,0.0062591037103904386,-4.486699601200272e-05,-0.001322217344942913,,0.0035265828296515817,,,-0.034558027824764206,-0.016522285541375154,-0.07808801391649524,,-0.03474591987635304,-0.004655557316881642,-0.00133866727808577,-0.012816618354613639,,-0.004029428184509719,,,,,0.00421894949066627,-7.771675355240869e-05,0.006921831929342366,,0.004987634077037729,,,,,,
2019-06-03,,,0.014204602662685561,,,0.005773933417155992,0.001918380461312562,-0.00231501524976566,,0.003633670363697032,,,-0.025277380000257817,-0.0007764018901622792,-0.06762850319742991,,-0.02220159355021518,-0.00474231672071138,-0.0021577031527267956,-0.01415210672554822,,-0.002648516184878213,,,,,0.003687552828561581,0.0021166207762737866,0.007541733089587494,,0.0054789374915104085,,,,,,
2019-06-04,,,0.01828383691215338,,,0.0016068632108085347,0.002197892678148932,-0.0028225295568379887,,0.0019021982879270287,,,-0.03609742948127093,-0.00450125395572482,-0.05557169744678155,,-0.01938078537546563,-0.0054579359519261825,-0.0013913387543283268,-0.013485495216257895,,-0.00015191202085796583,,,,,0.0012239030700839197,0.0016464651170246462,0.005522468833869442,,0.0013489166862229566,,,,,,
2019-06-05,,,0.018900020563794376,,,-0.0011093994829511672,0.0016497583044351569,-0.00203516531723532,,0.0017495589257440429,,,-0.0358409601645571,-0.005027130865125733,-0.04614731485710089,,-0.006448536315510955,-0.00936913654788489,-0.0003172144260495738,-0.014447097030785956,,-0.0023912659077249755,,,,,0.0013824373860870421,0.00043473296590449523,0.006131172560720346,,-0.0002737476662146272,,,,,,
2019-06-06,,,0.01734691301930151,,,-0.0008931361212262138,-0.0012187349126358427,-0.002645604177104615,,-0.00033318878690276034,,,-0.024183324723038788,-0.009816108213374402,-0.04341729289537598,,-0.012700669787144373,-0.009385540821837353,-0.0004258662804309943,-0.01245288016451253,,-0.0019359532692545542,,,,,0.0003547273115538079,0.0006076468808006842,0.0059627779181544195,,-0.00010202872160134124,,,,,,
2019-06-10,,,0.015240576845310648,,,0.0009379135847403246,0.0008447004450902889,-0.0033735327557278087,,0.0031997048730695813,,,-0.019572264126888228,-0.0006809878490617719,-0.03929914786751367,,0.0008643192006745294,-0.010430467120823447,-0.0017834995998983138,-0.012646307805547236,,-0.0026795622237331786,,,,,0.0012439060044942055,0.0001834156350380907,0.004135527103534778,,-3.29632969641608e-05,,,,,,
2019-06-11,,,0.010415711999850644,,,-0.00241882808249513,0.00027234119050537097,-0.0032233208976801707,,0.0020450738371102497,,,-0.026025064888273306,-0.0026317945589991463,-0.041502342743587536,,-0.01054568514294646,-0.009883740743684324,0.0009107310286069896,-0.01038261431958312,,-0.0016500805970190557,,,,,-0.00012478037049918592,-0.0008931815983136067,0.004286373289080472,,1.45900901787027e-05,,,,,,
2019-06-12,,,0.011094452181231352,,,-0.001714418427969838,0.0015123399385826982,-0.0031579702569831756,,-0.0003536880221206909,,,-0.029901134588463493,0.006366759032477032,-0.04940090952436579,,-0.01516612526037667,-0.011037965306249937,-0.0017161118382307656,-0.01093559436595431,,-0.004654492668186845,,,,,0.0032319645309892295,-5.726343907156564e-05,0.005082273348869585,,0.00032343350926266473,,,,,,
2019-06-13,,,0.013028002287747592,,,-0.005484260327105761,-0.0013638797666562508,-0.0038787815757185488,,-0.0016515560492840295,,,-0.040204021867107455,-0.009633568738297394,-0.048031281436096585,,-0.027515697357017886,-0.011194034137321864,0.00042416263999028387,-0.012268668515588244,,-0.006973278263436918,,,,,0.002645809019964127,-7.542786424796812e-05,0.004623844020314512,,0.0017253812105551994,,,,,,
2019-06-14,,,0.017920420395716476,,,-0.005847660450763948,0.0019431516929958052,-0.0024844969149372125,,-0.0006065927219214466,,,-0.03766014665602061,0.006219635531832668,-0.04752585429093571,,-0.013525204608488954,-0.013497421904642088,0.0019898219785304157,-0.017121302460992138,,-0.009082448864265371,,,,,0.0027037504186996457,0.0010509401372368974,0.005415936471340798,,0.0005104061658596072,,,,,,
2019-06-17,,,0.01591597339092573,,,-0.005588939564830868,-0.0008130641050578921,-0.005387446322157113,,-0.0021688049108284416,,,-0.04886098353088662,-0.00638328465926774,-0.06028421253791952,,-0.02733026454989515,-0.014392632568092239,-0.0012934995834787428,-0.01590929482988293,,-0.010728099627545333,,,,,0.0028791553655049,-0.0005857816108056592,0.0022904273420126424,,0.0009773308745322981,,,,,,
2019-06-18,,,0.014756590760765567,,,-0.005769996846765727,-0.0014433127770594593,-0.0006441014833294292,,-0.00260845759473389,,,-0.04352205120165858,-0.010378457292527763,-0.04281224079795012,,-0.01901366202775906,-0.016781293193217382,-0.004109449316890661,-0.018700495360111577,,-0.010375397270620824,,,,,0.0036619176871161762,-0.00012978963632691667,0.0037604086633742304,,0.0019115983476225896,,,,,,
2019-06-19,,,0.011119963046386013,,,-0.003939268036664882,0.00028973414067261016,-7.748141418848886e-05,,-0.0012491184919731645,,,-0.025575930397583258,-0.006509689828078956,-0.0276147074286725,,-0.01568142633055132,-0.01091080283399014,-0.004090876348000401,-0.013714633896214386,,-0.008759909071914079,,,,,0.005207569747315533,0.0014302000567617556,0.0017479002060017037,,0.002856085471312441,,,,,,
2019-06-20,,,0.0003893086625331684,,,-0.0002128190835883792,0.0005131679315075393,-0.0005071298401817365,,-0.003229238313937903,,,-0.018429388821810493,0.0013249232504501064,-0.032908542587629784,,-0.01562831269243939,-0.008720751952449432,-0.0016622804369949968,-0.009061342726243694,,-0.004281081342413178,,,,,0.005539674156035442,-0.0008904694080190259,-0.0005703575815951504,,0.002217799730313809,,,,,,
2019-06-21,,,0.0033492414822853343,,,-0.003328581312154636,-0.0008784364640447421,-0.002675731110705318,,-0.0061350839316729276,,,-0.024855538061100614,-0.004442401344914088,-0.0335891341182142,,-0.02037401315667668,-0.003783916195060928,-0.0013719011162877952,-0.005831341706821779,,-0.0014789661269285093,,,,,0.005085287644682965,0.0013328301271242939,0.0001826456507697437,,0.0014662542002712488,,,,,,
2019-06-24,,,0.0049409605446309665,,,-0.003114040091772565,-0.0006943836022705308,-0.0023412245885654137,,-0.004345241778631206,,,-0.021189401891259715,0.000699157225251174,-0.05279894973141289,,-0.03605678010450422,-2.4579488047465227e-05,0.0006232884075295742,-0.0012318664476672532,,0.0005305365552369115,,,,,0.004080352091436409,-0.00029252996298819486,-0.0006073103495515144,,0.0006476175766671014,,,,,,
2019-06-25,,,0.007037465163132082,,,-0.001796088887753416,-0.0003701036596902734,-0.0025871775643643165,,-0.004122873876656212,,,-0.01965948935477786,-0.0044940941404771435,-0.04056899047512855,,-0.032740475397504416,-0.0019439446528370216,-0.0016603929849895636,-0.0026105979568929382,,-0.003219628277739354,,,,,0.004644568456450946,0.0011466822613374003,-0.0015902615734275161,,0.0015285201446640223,,,,,,
2019-06-26,,,0.009135689567176856,,,-0.001261849869038483,-0.0030418902134324898,-0.004582826550994448,,-0.0035745470972886086,,,-0.01659026799321565,-0.006878908460697793,-0.0368597406489828,,-0.009803494319134432,-0.0010137279022562119,0.0014174384312132882,-0.0020567585636770873,,-0.0020921962066213747,,,,,0.0015593442915880957,-0.0006983760038225682,-0.003937450970907524,,0.0014010187036859983,,,,,,
2019-06-27,,,0.007076917425259412,,,0.0016543944129640577,-0.0008326178183643748,-0.0024144200152562485,,0.0028485973407737855,,,-0.0012534181446818052,-0.004240414993948821,-0.03498435619743257,,0.00015805278199697406,-8.34225230389561e-05,0.0011657689689375866,-0.0010109638906939194,,-0.0041576020479448215,,,,,0.0025274926696492984,-0.0002733440168114273,-0.0046681729475784115,,0.0032458217614614727,,,,,,
2019-06-28,,,0.006534889505030707,,,0.003537973778981925,0.00020004212500080782,-0.001738421682242303,,0.003636951773310176,,,-0.013745604263092267,-0.018355538959796205,-0.0392932129405067,,-0.003233542322366281,-0.002456656411269915,-0.0003481082287733621,-0.000553230310002672,,-0.004742716453833927,,,,,0.0031569499768077888,-0.00037207464007930153,-0.003070858179345032,,0.003680311073062217,,,,,,
2019-07-01,,,-0.0019901613979125044,,,0.0014609622027531683,-0.000625992618129463,-0.0026853259166690615,,0.0008548266087845598,,,-0.010143259181674389,0.0022357710027512603,-0.0352771019101373,,0.002006078340516751,-0.002604498698826718,-0.0024884911234447776,0.0003199916274002233,,-0.0030001775039793263,,,,,0.00048023289902906466,0.0012213929525346314,-0.004851109974241172,,0.0037068685831493564,,,,,,
2019-07-02,,,-0.0018605234888587833,,,0.003183075013578487,0.0006645106010933066,-0.0023435797601867514,,0.0015446263357913894,,,-0.00044964114394495294,0.0138864603455938,-0.02893038101441479,,0.003053847139222996,-0.002534104245321045,0.00016114615231756888,0.0011930942775169077,,-0.00035105917284602436,,,,,-0.0015113100567198604,0.0017297782596646391,-0.005159536294926795,,0.0020181206980182933,,,,,,
2019-07-03,,,-0.0008022736586881658,,,0.0018426012044465948,0.0031604213079755566,-0.0052856000375641,,0.0004860793261764934,,,-0.008780937542335509,0.0017798625827192163,-0.03538264147089884,,-0.015629518595706344,-0.005661000212447475,-0.003140452178205185,0.0010583873739206564,,-0.0005317315798408461,,,,,-0.005302927289348667,0.0012983709980186476,-0.00893283506141305,,-0.0022240201596002195,,,,,,
2019-07-04,,,-0.00282785114161423,,,0.0015839447115924728,-0.0004925591979257897,-0.006161888221697951,,-0.0006370318784617427,,,-0.01859418067032142,-0.007730203432486532,-0.02877164747870492,,-0.01093492542934163,-0.0030749117459887725,-0.0005353994105702091,0.0013838385471585568,,0.003268372968620197,,,,,-0.007219380762549427,-0.0005694518124729828,-0.010238392790075376,,-0.002137678907969428,,,,,,
2019-07-05,,,-0.007243616585498516,,,-0.0013375735086732531,-0.001268273503903091,-0.009273655118920608,,-0.0009136337145913703,,,-0.014282048052105227,-0.006719387940993178,-0.02046254831212319,,-0.012009195932999775,0.0006068708533111151,0.0022691276907293514,0.0025637608789584685,,0.001947763735944778,,,,,-0.006536083165105492,-0.00032821286356502194,-0.011102492980647269,,-0.0019488071352555664,,,,,,
2019-07-08,,,-0.005921179710061927,,,-4.510877748365737e-05,0.00023894702248751268,-0.0066191700134677674,,-0.001209798765788568,,,-0.032192795266444356,0.0018304670429622877,-0.006024934428706668,,-0.013889923203440435,-8.600442012149747e-06,-0.0004041103266890271,-0.0017035895490114016,,-8.775572383680128e-05,,,,,-0.0059252001723509185,-0.0004766275633157958,-0.011001133638413528,,-0.004251457774933638,,,,,,
2019-07-09,,,-0.004854361133412746,,,-0.0009681976470486229,0.0003671600692867561,-0.009577940002062572,,0.0010341164341521512,,,-0.017363237663647668,-0.006317504327851575,-0.020123029877286785,,-0.005762631602775405,0.0018950940750310816,0.00037352178013590626,-0.0007672002658602281,,8.413509504104993e-05,,,,,-0.00675566034401937,-0.001667373219390746,-0.01217980007553303,,-0.003679554562534414,,,,,,
2019-07-10,,,-0.007291123891525455,,,-0.0018614763483280178,-4.199942021376735e-05,-0.009921016964820473,,0.0007007127792660237,,,-0.020409223741877168,0.00578751042254972,-0.017971908825604854,,0.005134088554140843,0.0011121558966013913,0.002202127659579325,0.0017589307322496681,,-0.004231178652658047,,,,,-0.0056874505264898345,0.0004891655466866915,-0.008639574974857964,,-0.0034280031413024526,,,,,,
2019-07-11,,,2.352764774233944e-05,,,-0.00286729995211048,0.00017887646661932728,-0.009028583364269385,,0.001088953249483473,,,-0.03212507133278155,-0.008863311199696567,-0.03454122665701726,,-0.0091945027434629,-0.0010337269129918338,-0.0012200884083452632,0.002083269869439109,,-0.006187575797606311,,,,,-0.0064566188711452305,-0.0007884950962539425,-0.008192667535010762,,-0.004367668401405301,,,,,,
2019-07-12,,,-0.0061086976610334204,,,-0.004524622554132296,-0.0009307497240175916,-0.009553483303761805,,-3.2384497840112607e-05,,,-0.020674384874347463,-0.005432564852724259,-0.023557447368102225,,-1.372675920601786e-05,0.00021388921268403907,0.00012634353000457325,0.003079955066563014,,-0.003672635152752866,,,,,-0.005834805996755423,-0.0027479921868768646,-0.008869591034074843,,-0.00481772405601986,,,,,,
2019-07-15,,,-0.0007379867030509246,,,-0.005500677140160622,0.0015213157513331327,-0.009729249479126609,,-0.0001419289432406756,,,-0.01721641145843052,0.006974152663720797,-0.01514360287398489,,-0.022285775310226602,0.0016100352458574888,-0.0018334786987020102,0.002518128742593481,,0.00017684464949837552,,,,,-0.005386370285591918,0.0005287958556984137,-0.007377563890204299,,-0.0017746537443980007,,,,,,
2019-07-16,,,-0.0019474321361096405,,,-0.006517766448599009,0.00020537400737682536,-0.012721903318128646,,-0.0021579107681466503,,,-0.022616105431894604,0.004486597264643609,-0.010998641969771218,,-0.013291324892363145,0.0017784688953010755,-0.002907441482889993,0.006347618326759605,,0.004204634507895149,,,,,-0.0031370298443634385,-0.0011065787103895733,-0.007670416640471631,,-0.003610395138997738,,,,,,
2019-07-17,,,-0.0007562082445221538,,,-0.005939303416120668,0.0004928357124200307,-0.011619370222033892,,-0.0025380313351921224,,,-0.025498426199950446,-0.008626806572466755,-0.018797510545249745,,-0.028536936771797555,0.003919900988482071,0.0007833858102347299,0.008377518683071891,,0.005475938635314951,,,,,-0.0039971205647478004,-0.0011579961664764003,-0.008803424949931225,,-0.0027260705005682827,,,,,,
2019-07-18,,,0.004338671051730636,,,-0.005064455783410779,-0.0011371677511350002,-0.013141575272542151,,-0.003927165968979565,,,-0.01186796155174644,-0.002065653262120615,-0.012370638801732161,,-0.02619292161874456,0.0008562004394132289,0.0014888204546645491,0.0032748683557210787,,0.003404419680934693,,,,,-0.0021979432787618243,-0.0009071637651898394,-0.007395219383376406,,-0.002446821724510973,,,,,,
2019-07-19,,,0.0036883694450316378,,,-0.007676117615384314,-0.00030377639324588503,-0.014015070190603112,,-0.004075043888756746,,,-0.003618818551112162,-0.02155568444112516,0.0016209357141950668,,-0.017854222831425945,-2.6326208264972052e-05,0.0021345665668695444,0.0021413310410792474,,0.0013459045382483653,,,,,-0.00426991775415708,0.0012128073619346908,-0.005755828224089333,,-0.0007728719661058183,,,,,,
2019-07-22,,,0.005638226222657001,,,-0.006617970506350153,-0.001030330825260276,-0.012585859662947016,,-0.005013564555435239,,,0.025622954403835694,0.016390098809925313,0.005335297603317521,,0.004461296888750224,-0.004377776921604307,0.001979877629452536,-0.0029767677463551525,,-0.00016582460179473925,,,,,-0.005909305701916535,-0.0019829840852744625,-0.006202467861383638,,-0.003671099955454277,,,,,,
2019-07-23,,,0.005688732342403463,,,-0.009124245047613147,-0.0005946868385947219,-0.012285097503263887,,-0.004082703802596668,,,0.0036284910161772208,-0.0036963092114030197,-0.01235506491206145,,-0.005259354275496455,-0.001626115652675273,-0.0027511752819047415,-0.0035227899603897136,,-0.0037775096109816655,,,,,-0.005897876836459366,-8.605560129054316e-05,-0.005717673304154638,,0.0007383301520107859,,,,,,
2019-07-24,,,0.005249180657795758,,,-0.008023208697965228,-0.0007071396895541378,-0.012779551743022678,,-0.002703109529288091,,,0.001641057155195568,-0.0037818819699181943,-0.018842361704547537,,0.00040643463120139975,0.0011721942450488203,0.0012208535308823774,0.000471377141497516,,-0.0013424230618794893,,,,,-0.003906610005894222,-0.001139460892755815,-0.006186968879675164,,-0.0009849138471873212,,,,,,
2019-07-25,,,0.0048689164078196505,,,-0.00754919991943753,-0.0015191054834162766,-0.01257039405153488,,-0.0017397778240840574,,,-0.0030109532145426703,-0.0006666751006236481,-0.010454995089242339,,0.010097455364552409,0.0007553976573661453,-0.0013839663533211277,-0.0004046141044791358,,-0.0018717306402217834,,,,,-0.0040043016864238475,0.0003398410661914528,-0.0061430296823001065,,0.00014747284986068145,,,,,,
2019-07-26,,,0.005329088278265999,,,-0.006343427182354938,-0.0015656916151809911,-0.011521882975704587,,-0.004062666129937968,,,-0.004280243129386149,-0.0009962301990705177,-0.016625078169048912,,0.00854878600402145,0.0031939178456468365,0.0013677387979557634,0.0012901094000261938,,0.0014682388635882386,,,,,-0.004855879616776608,-0.0014550095296273998,-0.006211270260282843,,-0.0034731984595302518,,,,,,
2019-07-29,,,0.004166232482281378,,,-0.00812135724200493,0.0003522883485615173,-0.013075390264218148,,-0.0016381401932977426,,,0.007810567982647956,0.0059852032997756285,-0.0015685727442406132,,0.027607536158609843,0.00349610369974829,-0.002086189542629019,0.0019051819579564812,,-4.474313333358964e-05,,,,,-0.004268716161218365,0.002319015652939792,-0.0069370177764890364,,-0.003155251123432038,,,,,,
2019-07-30,,,0.006118706551953599,,,-0.008629271277727085,-9.345499448942937e-06,-0.012219271515252638,,-0.005211313933882422,,,0.007188415440785663,0.0008711277036005787,-0.012607626672449312,,-0.00015102813040708912,0.008141543845824589,0.0010552410550237503,0.004249289800359001,,0.00728579203341937,,,,,-0.007097236576804077,-0.0018739125048559584,-0.007157790016968559,,-0.006750430389366723,,,,,,
2019-07-31,,,0.010478074690675477,,,-0.00807865969539453,0.0010995359517454477,-0.011631644683788583,,-0.004801732405601716,,,0.0003510896242768636,0.005639545099509014,-0.00725568165681232,,-0.005557573772325696,0.006683327644857618,0.0004966689032781476,0.004495109523941219,,0.004028044053337886,,,,,-0.005078164025946137,0.0005900529654231172,-0.00643304613784624,,-0.0033984641951635714,,,,,,
2019-08-01,,,0.009210599715243874,,,-0.009052085717603287,-0.003437483292101714,-0.01158476193728014,,-0.0062254960266696115,,,0.002152434116982941,-0.000983224018803077,-0.0058437259156206125,,-0.01642603262759604,0.009012817874789301,0.001964086332792897,0.006091253101999023,,0.005444529705722078,,,,,-0.006417509804826362,-0.0028813232501202456,-0.007342743768511406,,-0.004776561013707065,,,,,,
2019-08-02,,,0.011210258993900733,,,-0.00784983440626869,0.0016231775903463295,-0.01052378880761208,,-0.0035818089855776075,,,0.009360500151556095,0.010458881145117695,-0.01041079943715402,,-0.010207435632059633,0.00566314594720993,0.0001251376249933958,0.004637785228527892,,0.005125422620923583,,,,,-0.003193284856092124,-0.0007377385126308453,-0.005509895671434077,,-0.002749394651406946,,,,,,
2019-08-05,,,0.01536836247048421,,,-0.009591659396662545,-0.0033862211277629136,-0.011371589218823424,,-0.007758751384390112,,,-0.01655306868173754,-0.014108674070289462,-0.01154761166991236,,-0.016672561088541055,0.005473639285424534,0.005186273879259166,0.004250268315069144,,0.007557113429127686,,,,,-0.0016233126705852605,-0.001076269622570206,-0.0023220386391875902,,-0.0020796894026650975,,,,,,
2019-08-06,,,0.016032983026762006,,,-0.004951441035879894,-0.0001858333871127825,-0.006043460109618194,,-0.0031637816578067007,,,-0.011715250579534944,-0.0036128018897822337,-0.0030159988451048253,,0.0058806092118276875,-0.002990294086138319,-0.004078607659160776,-0.002931263362244428,,2.7192275710626523e-05,,,,,0.00019861548100320295,0.0007082803418182232,9.1616289593155e-05,,-0.0004870293956409185,,,,,,
2019-08-07,,,0.014666526102453755,,,-0.005849885733224331,1.3029998731028179e-05,-0.002383280721792419,,-0.002324780107939711,,,-0.02560167591145239,-0.006767807236271928,-0.011227170504546503,,0.004665474708336598,0.0022260573468419857,0.0008867830599303647,-0.0019175548313091692,,0.002373394088657777,,,,,-0.0003779077690044618,0.00039741785060453386,0.0015936671050040038,,-0.00011156217243581343,,,,,,
2019-08-08,,,0.015044091321946191,,,-0.004592244354515226,-6.702494151271848e-05,-0.002219037941738619,,-0.002825399657204374,,,-0.006908500688456952,0.005449056274805683,0.006822497977867642,,0.014207156540689847,-0.0002878899740911649,0.00039090296080972653,-0.003285614407621108,,0.003733717460387241,,,,,-0.0003775964111749213,-0.00017736023854964753,0.001234963374659657,,-0.00032112802804793816,,,,,,
2019-08-09,,,0.012823130448347046,,,-0.006865705000199685,-0.002588135336084184,0.001285390622182047,,-0.0041636331984363905,,,-0.017642140829008283,0.0038534161868852878,0.0006933516061181002,,0.017797478590438807,-0.001278296968453308,0.0028001333052380204,-0.006272670677135045,,0.0002702901438945992,,,,,-0.0015048321847557175,-0.00015162998543469087,0.0033848506977148273,,0.0001294203430273904,,,,,,
2019-08-12,,,0.012262723750490643,,,-0.005471141760250127,0.00031853128238450704,0.002837597298286628,,-0.0025107373025953935,,,-0.012884270985876007,0.005754486887256069,0.005027670405296285,,0.005882678748789672,-0.0036567188639099243,-0.000381959717447084,-0.005480345194443202,,-0.001967230868382109,,,,,-0.0025247141339234027,9.997644879166616e-05,0.0029543510483848144,,0.0005145798321006647,,,,,,
2019-08-13,,,0.01360577995295144,,,-0.003990229493879953,0.0006989048155637983,0.002765519457451144,,-0.002893373423172004,,,-0.020745342654705592,-0.00329356870451033,0.0019858927632510136,,-0.01669052899117264,-0.0047993780552150365,-0.001813405439272307,-0.005437083499125272,,-0.0027079216699628823,,,,,-0.0006003985592015221,0.0005398073463691955,0.004468750232308008,,-8.96859766935806e-05,,,,,,
2019-08-14,,,0.012311207757970311,,,-0.004363036898679844,-0.001876258115172648,0.00399504702982575,,-0.00496109722383633,,,-0.01663217297102829,-0.00016794700269468464,0.004235506472280897,,-0.021136643178995825,-0.0026982168377321473,0.0041631957748591766,-0.0050174348204838105,,0.0017428505909672328,,,,,-0.0023548368589377863,-0.0008955796981936677,0.0037353516397091633,,-0.0017819567380206766,,,,,,
2019-08-15,,,0.010586664715761206,,,-0.004323574417949576,-0.001183808095019201,0.004900513412843028,,-0.0027362940822131115,,,-0.0013803320343742413,0.006633420984398611,0.005399153796756033,,-0.012348965604942511,-0.006272848117834513,-0.00204480796443457,-0.0077583599974557094,,-0.003736507089973764,,,,,-0.0031204250299906935,0.0008493089823432097,0.0036130157570780337,,-0.0011191781111106057,,,,,,
2019-08-16,,,0.00953386288239554,,,-0.004243346224118212,-0.000636547268918156,0.004299427647855282,,-0.00312570957874557,,,-0.019044496709334842,-0.005183313804231483,-0.002899497838626578,,-0.031114040843592976,-0.005435556125016542,-0.000382516700118651,-0.004818600432027681,,-0.001270922976227556,,,,,-0.004361348494304162,-0.0005399809914256797,0.0038558446906345085,,-0.002222759950391407,,,,,,
2019-08-19,,,0.00838542776774621,,,-0.004092718289425451,0.0003725006940808512,0.0024839417287387832,,-0.0027710144073199525,,,-0.008834882067860128,-0.0090412596045308,0.0003293395974327583,,-0.013716783276845198,-0.0044852860359611835,-0.0007995507244488157,-0.002819743093481154,,-0.0022072823730831786,,,,,-0.0028200540553424925,-0.0006057742182995803,0.00322839339328754,,-0.0023845827235812306,,,,,,
2019-08-20,,,0.006380710107202382,,,-0.004793667972083419,-0.001969455585063809,0.0010803649323093004,,-0.0018806435561189347,,,0.005172910130057242,-0.011059398057779944,0.01556266276891046,,-0.0045703447305824926,-0.0009126250891403734,0.000949470718219726,-0.0007716303658709732,,-0.002241279160615609,,,,,-0.002707837829099445,-0.0007147193941260853,0.0021482983739855533,,-0.00017030011492030607,,,,,,
2019-08-21,,,0.00853278164319656,,,-0.002216847345505149,0.0009207741414164333,0.0016451142587497036,,0.0001016935575595729,,,0.012755491719699029,0.0039972062514461275,0.02739119337783755,,0.003487554596471479,-0.002348717252123072,-0.0016254010376611288,-0.0014962816429366682,,-0.0041223551530149396,,,,,-0.0012054993610744525,0.0007502867723574525,0.001621251043263759,,-0.001254880929966667,,,,,,
2019-08-22,,,0.008733606791711843,,,-0.0027657644249644508,-0.0021954979817390475,-0.0009250660797887056,,-0.0021796094620947087,,,0.015318830599416907,-0.009724931782276005,0.029145303421649577,,0.010908520060560714,-0.0015531670195723872,0.0016321157966187046,-0.0023124268893330783,,-0.0013781592382249518,,,,,-0.003316059030549487,-0.0008019981888365661,-6.383963345482785e-06,,-0.0031339476843392227,,,,,,
2019-08-23,,,0.006250041888297136,,,0.0016921370371788362,-0.0007353908736331826,-0.00019641114352283296,,-0.0017468094335256706,,,0.01606990785298833,0.01061369821469974,0.043119076702735994,,0.009534939339034506,-0.0026915462862575246,-2.584255883137612e-05,-0.0007252289353912673,,-0.0030440292886833773,,,,,0.0004994149496770935,-0.0007177929286635643,-0.0002572168305765713,,-0.0031832009358067747,,,,,,
2019-08-26,,,0.008894769494321773,,,0.005458010290336371,0.002042782429470733,0.0016354017180455105,,-0.0007446250236248631,,,0.013780617129902705,4.629417263275057e-05,0.03190142756019162,,0.007106461371096028,-0.003503543158689485,-0.00274061394783266,-0.0016671287112765805,,-0.0026468571738357503,,,,,0.0039376067121081396,0.0016314496295151838,0.0032257757256306738,,-0.001065790040510587,,,,,,
2019-08-27,,,0.011610272982569246,,,0.00471105167547845,0.00016823429998561644,-0.002291254537177518,,-0.003132969604474202,,,0.024428113207838966,-9.40039779289924e-05,0.03181630700143943,,0.011013482961884273,-0.004797940488624988,-0.0014290290342184203,0.0001893768089372772,,0.0013960236687493063,,,,,0.0032199884749798003,-0.001357085393128424,-0.0006558579497676879,,-0.0030708240633461376,,,,,,
2019-08-28,,,0.012584070469280626,,,0.005729248010933196,-0.001187360576528585,-0.0042510477402395875,,-0.0015715136883602749,,,0.027107997354464477,0.008321882039326309,0.023713810976179726,,0.009840668563962684,-0.006626424970610028,0.0015717683636370374,-0.0007977670447264343,,0.0020780935329482867,,,,,0.005746825715693294,-0.0009968342939386508,0.0015837062282635108,,9.046526086460582e-05,,,,,,
2019-08-29,,,0.014227713973186605,,,0.005619672130637212,-0.0015954783453180255,-0.0027684082544068155,,-0.001971728712783792,,,0.01758201827890661,-0.010654366946639592,0.017090900782681863,,0.004196973405471714,-0.006847569856090246,-0.0008375711886360377,-0.0004561840865871308,,-3.088826983595986e-05,,,,,0.006762486264260718,-0.0009883995836268663,0.003493028665871698,,0.00036301822177837935,,,,,,
2019-08-30,,,0.013449952892025555,,,0.0068012709636121865,-0.0021339336390539445,-0.0015363345488257885,,0.0019950077788280585,,,0.03275211279815369,0.0075367434534042085,0.036581492425095195,,0.010251954318015129,-0.004727647010338524,0.002790098381369637,-0.0016492396927193812,,0.00011390659091870469,,,,,0.007498493073161215,6.547614886356136e-05,0.004587298204622725,,0.0046332322371246725,,,,,,
2019-09-02,,,0.014198168955272704,,,0.006225895214451302,-0.0011193474710144147,0.00020038549701692021,,0.004236084855428163,,,0.01640228355568916,0.0020329839758776963,0.018879040977242318,,0.015545243063548517,-0.005871196598549614,0.001950020617348865,-0.004122981250390772,,-0.0032977367979060523,,,,,0.005803944383584093,-0.000546267439003021,0.006105106117368369,,0.0038258407420082353,,,,,,
